price,production_year,mileage,fuel_type,mark,model,fiscal_power
38000,1999.0,29999,Essence,Honda,Civic,6
90000,2013.0,119999,Diesel,Dacia,Dokker,6
280000,2014.0,109999,Diesel,Volkswagen,CC,8
155000,2010.0,249999,Diesel,Nissan,Patrol GR,6
125000,2009.0,299999,Diesel,Hyundai,Tucson,6
79000,2015.0,49999,Diesel,Citroen,Nemo,6
155000,2013.0,109999,Diesel,Peugeot,508,8
149000,2014.0,59999,Diesel,Alfa Romeo,Mito,6
68000,2013.0,159999,Essence,Hyundai,i 20,6
49000,2002.0,249999,Diesel,Fiat,Palio,7
110000,2015.0,19999,Diesel,Dacia,Dokker,6
50000,2008.0,249999,Essence,Hyundai,Accent,8
105000,2009.0,169999,Diesel,Alfa Romeo,Mito,6
300000,2013.0,44999,Diesel,Mercedes-Benz,Classe E,9
132000,2014.0,79999,Diesel,Renault,Megane,6
139000,2015.0,59999,Diesel,Skoda,RAPID,6
180000,2007.0,129999,Diesel,Mercedes-Benz,Classe C,6
35000,2001.0,19999,Essence,Fiat,Uno,6
165000,2007.0,169999,Diesel,BMW,X5,6
130000,2009.0,149999,Diesel,Volkswagen,Touareg,12
145000,2012.0,129999,Essence,Nissan,Murano,6
225000,2012.0,109999,Diesel,Volkswagen,Touran,6
225000,2013.0,149999,Diesel,Volkswagen,Passat,6
168000,2010.0,189999,Diesel,Mercedes-Benz,Classe C,8
43000,2001.0,199999,Essence,Honda,Civic,9
77000,2007.0,159999,Essence,Volkswagen,GOLF 5,6
163000,2011.0,109999,Diesel,BMW,Serie 3,8
168000,2009.0,94999,Diesel,Volkswagen,Touareg,10
162000,2012.0,139999,Diesel,Volkswagen,Caddy,6
57000,1996.0,24999,Diesel,Volkswagen,GOLF 3,6
155000,2014.0,109999,Diesel,Nissan,Juke,6
99000,2014.0,119999,Diesel,Renault,Clio,6
155000,2011.0,149999,Diesel,Volkswagen,GOLF 6,6
235000,2014.0,109999,Diesel,Audi,A4,8
40000,1993.0,29999,Diesel,Peugeot,205,6
118000,2013.0,169999,Diesel,Dacia,Duster,6
113000,2008.0,199999,Diesel,Hyundai,Santa Fe,6
27000,1999.0,4999,Diesel,Fiat,Palio,6
85000,2013.0,119999,Diesel,Peugeot,206,6
67000,2008.0,4999,Diesel,Nissan,Micra,6
59000,2012.0,94999,Diesel,Peugeot,Bipper,5
125000,2011.0,179999,Diesel,Nissan,Qashqai,6
115000,2014.0,69999,Diesel,Dacia,Duster,6
110000,2012.0,189999,Diesel,Hyundai,i 30,6
120000,2016.0,64999,Diesel,Renault,Clio,6
14000,2007.0,29999,Diesel,Isuzu,D-MAX,6
33000,2000.0,4999,Essence,Daewoo,Lanos,8
157000,2007.0,249999,Diesel,Mercedes-Benz,220,8
465000,2015.0,79999,Diesel,Mercedes-Benz,Classe C,6
85000,2012.0,109999,Diesel,Dacia,Logan,6
120000,2013.0,89999,Diesel,Dacia,Duster,6
45000,2004.0,299999,Diesel,Hyundai,Accent,6
115000,2016.0,29999,Essence,Volkswagen,Polo,6
52000,2006.0,4999,Diesel,Dacia,Logan,6
265000,2013.0,74999,Diesel,Audi,A5,6
165000,2010.0,159999,Diesel,Volkswagen,GOLF 6,8
137000,2013.0,84999,Diesel,Renault,CAPTUR,6
5500,2007.0,189999,Diesel,Peugeot,Partner,6
52000,2006.0,109999,Essence,Chevrolet,Optra,6
95000,2007.0,249999,Diesel,Nissan,X-Trail,6
49000,2004.0,249999,Diesel,Kia,Cerato,8
93500,2016.0,54999,Diesel,Dacia,Logan,6
165000,2007.0,199999,Diesel,Nissan,Navara,8
39000,2005.0,149999,Essence,Renault,Vel Satis,20
129000,2014.0,84999,Diesel,Peugeot,508,6
63000,2012.0,249999,Essence,Fiat,GRANDE PUNTO,6
85000,2008.0,189999,Diesel,Renault,Grand Espace,6
53000,2009.0,109999,Essence,Citroen,C3,6
47000,2011.0,199999,Essence,Dacia,Logan,8
25000,2001.0,94999,Essence,Fiat,Uno,6
350000,2015.0,79999,Diesel,Land Rover,Range Rover Evoque,9
32000,1993.0,34999,Diesel,Peugeot,309,6
85000,2015.0,44999,Diesel,Dacia,Sandero,6
40000,2005.0,69999,Essence,Peugeot,307,7
64000,2003.0,4999,Diesel,Citroen,Xsara Picasso,6
55000,2005.0,159999,Diesel,Peugeot,206,6
90000,2009.0,189999,Diesel,Volkswagen,Polo,6
70000,2011.0,169999,Diesel,Renault,Kangoo,6
56000,2002.0,299999,Diesel,Peugeot,306,7
80000,2012.0,109999,Diesel,Dacia,Logan,6
35000,1999.0,249999,Essence,Fiat,Palio,6
64000,2007.0,189999,Diesel,Peugeot,Partner,6
36000,2007.0,4999,Essence,Hyundai,Atos Prime,6
54000,2007.0,44999,Essence,Daihatsu,Sirion,5
115000,2007.0,159999,Diesel,Volkswagen,Touareg,8
127000,2016.0,39999,Diesel,Renault,Capture,6
100000,2007.0,349999,Diesel,Audi,A6,12
86000,2015.0,109999,Diesel,Fiat,Doblo,5
50000,2003.0,14999,Diesel,Kia,Carens,6
81000,2012.0,129999,Essence,Volkswagen,Polo,6
112000,2008.0,159999,Diesel,Hyundai,Santa Fe,8
39000,1999.0,159999,Essence,Honda,CR-V,11
49000,2012.0,19999,Essence,Kia,Picanto,6
78000,2011.0,94999,Essence,Seat,Ibiza,6
72000,2003.0,169999,Diesel,Volkswagen,Passat,8
268000,2015.0,74999,Diesel,Volkswagen,Touareg,12
97000,2007.0,249999,Diesel,Renault,Scenic,8
108000,2014.0,79999,Diesel,Renault,Clio,6
72000,2006.0,299999,Diesel,Citroen,C4,6
105000,2014.0,59999,Diesel,Fiat,Doblo,6
53000,2008.0,24999,Essence,Dacia,Logan,6
28000,2004.0,129999,Essence,Suzuki,Alto,6
140000,2009.0,249999,Diesel,Hyundai,H-100,6
239000,2012.0,139999,Diesel,Audi,A4,6
189000,2015.0,99999,Diesel,Ford,Kuga,8
184000,2013.0,159999,Diesel,Volkswagen,Touran,6
123000,2008.0,199999,Diesel,Volkswagen,Golf,6
60000,2007.0,149999,Essence,Nissan,Murano,6
129000,2015.0,64999,Diesel,Dacia,Duster,6
115000,2014.0,139999,Diesel,Dacia,Duster,6
47000,2009.0,159999,Essence,Hyundai,Accent,6
138000,2012.0,159999,Diesel,Volkswagen,GOLF 6,6
35000,1997.0,14999,Essence,BMW,Serie 3,6
65000,1991.0,189999,Diesel,Mercedes-Benz,190,8
41000,1992.0,39999,Diesel,Renault,19,6
83000,2014.0,94999,Diesel,Fiat,Punto,5
70000,2008.0,34999,Diesel,Volkswagen,GOLF 4,6
62000,2007.0,94999,Essence,Toyota,Corolla,8
60000,2001.0,349999,Diesel,Citroen,Xsara Picasso,8
83000,2011.0,299999,Diesel,Volkswagen,GOLF 4,6
118000,2013.0,94999,Diesel,Renault,Latitude,6
128000,2014.0,109999,Diesel,Dacia,Duster,6
38000,2004.0,129999,Essence,Daihatsu,YRV,6
55000,2005.0,149999,Diesel,Hyundai,Accent,6
108000,2012.0,149999,Diesel,Peugeot,Tepee,6
38000,2000.0,129999,Essence,Renault,Megane,6
67000,2012.0,54999,Essence,Citroen,C3,6
61000,2012.0,99999,Essence,Hyundai,i 10,6
132000,2015.0,64999,Diesel,Peugeot,308,6
430000,2011.0,74999,Diesel,Mercedes-Benz,Classe CLS,12
36000,2002.0,4999,Essence,Peugeot,406,9
105000,2012.0,159999,Diesel,Citroen,Berlingo,6
42000,1996.0,169999,Diesel,Peugeot,306,6
118000,2008.0,129999,Diesel,Hyundai,Santa Fe,9
169000,2008.0,129999,Diesel,Mercedes-Benz,Classe CLS,6
58000,2006.0,139999,Essence,Volkswagen,Polo,6
52000,2014.0,19999,Essence,Fiat,Panda,6
85000,2009.0,129999,Diesel,Renault,Kangoo,7
108000,2007.0,249999,Diesel,Toyota,RAV 4,9
129000,2014.0,109999,Diesel,Peugeot,208,6
45500,2005.0,199999,Essence,Peugeot,206,6
225000,2013.0,79999,Diesel,Mercedes-Benz,Classe A,7
66000,2008.0,169999,Diesel,Dacia,Logan,6
75000,2000.0,54999,Essence,Alfa Romeo,Spider,11
104000,2014.0,129999,Diesel,Ford,Fiesta,6
56000,2013.0,109999,Essence,Chevrolet,Spark,6
139000,2016.0,49999,Diesel,Volkswagen,Polo,6
95000,2009.0,119999,Diesel,Ford,Focus,6
100000,2016.0,49999,Diesel,Fiat,Doblo,7
129000,2013.0,99999,Diesel,Renault,Clio,6
185000,2009.0,139999,Essence,BMW,Serie 7,17
60000,2011.0,9999,Diesel,Peugeot,Partner,6
225000,2013.0,94999,Diesel,Hyundai,Santa Fe,9
27500,1997.0,249999,Essence,Fiat,Uno,6
210000,2010.0,189999,Diesel,Volkswagen,Tiguan,8
74000,2006.0,189999,Diesel,Citroen,Xsara Picasso,8
42000,2008.0,84999,Essence,Fiat,Panda,6
129000,2014.0,94999,Diesel,Ford,Fiesta,6
35000,2001.0,34999,Diesel,Fiat,Palio,6
40000,2007.0,19999,Diesel,Alfa Romeo,4C,6
114000,2006.0,179999,Diesel,BMW,Serie 5,12
173500,2016.0,9999,Diesel,Citroen,DS4,6
45000,1993.0,24999,Diesel,Renault,19,6
68000,2006.0,199999,Diesel,Citroen,C4,7
80000,2000.0,199999,Diesel,Volkswagen,Golf,6
27000,1996.0,249999,Essence,Fiat,Uno,5
59000,2009.0,79999,Essence,Land Rover,Defender,9
38000,2003.0,189999,Essence,Renault,Clio,6
37000,1991.0,139999,Diesel,Renault,19,7
124000,2014.0,119999,Diesel,Peugeot,Tepee,6
32000,2001.0,14999,Essence,Fiat,Siena,6
69000,2013.0,159999,Essence,Renault,Clio,7
195000,2013.0,89999,Diesel,Mercedes-Benz,Classe B,8
199000,2017.0,24999,Diesel,Fiat,500X,6
138000,2012.0,119999,Diesel,Ford,Focus,6
90000,2006.0,299999,Diesel,Audi,A6,11
60000,2011.0,89999,Essence,Hyundai,i 10,6
209000,2008.0,139999,Diesel,Mercedes-Benz,Classe C,6
162000,2008.0,199999,Diesel,Mercedes-Benz,Classe C,6
45000,2009.0,24999,Essence,Hyundai,Accent,6
48000,1999.0,49999,Diesel,Renault,Kangoo,6
100000,2011.0,39999,Diesel,Mercedes-Benz,220,6
49000,2004.0,249999,Diesel,Citroen,Xsara Picasso,8
102000,2012.0,159999,Diesel,Volkswagen,Polo,6
80000,2013.0,79999,Diesel,Peugeot,206+,6
57000,2001.0,159999,Diesel,Peugeot,Partner,6
50000,2009.0,179999,Essence,Peugeot,206,6
112000,2017.0,44999,Diesel,Dacia,Sandero,7
46000,2001.0,349999,Diesel,Seat,Cordoba,6
132000,2014.0,64999,Diesel,Peugeot,2008,6
53000,2001.0,4999,Diesel,Peugeot,306,6
130000,2016.0,69999,Diesel,Renault,Clio,6
165000,2015.0,94999,Diesel,Citroen,C4 Picasso,6
135000,2014.0,69999,Diesel,Dacia,Duster,6
34000,2003.0,249999,Diesel,Fiat,Uno,6
123000,2011.0,64999,Diesel,Mitsubishi,outlander,8
67000,2014.0,159999,Essence,Renault,Clio,6
65000,2011.0,99999,Diesel,Dacia,Logan,6
106000,2012.0,159999,Diesel,Volkswagen,Polo,6
50200,2006.0,249999,Diesel,Dacia,Logan,6
90000,2014.0,79999,Diesel,Citroen,C5,8
75000,2008.0,159999,Diesel,Citroen,C5,6
235000,2017.0,14999,Diesel,Renault,Kadjar,6
263000,2016.0,59999,Diesel,Audi,A3,7
188000,2015.0,19999,Diesel,Chevrolet,Captiva,9
319000,2012.0,99999,Diesel,Audi,Q3,8
80000,2006.0,249999,Diesel,Renault,Scenic,6
145000,2007.0,94999,Essence,Hummer,H3,17
219000,2009.0,119999,Diesel,Mercedes-Benz,Vito,9
78000,2010.0,139999,Diesel,Mitsubishi,lancer,6
129000,2012.0,69999,Diesel,Mercedes-Benz,Classe A,6
90000,2008.0,249999,Diesel,Peugeot,308,6
146000,2007.0,299999,Diesel,Mercedes-Benz,220,6
335000,2014.0,64999,Diesel,Land Rover,Range Rover Evoque,9
52500,2010.0,139999,Essence,Hyundai,i 10,6
57000,2012.0,94999,Essence,Hyundai,i 10,6
62000,2002.0,299999,Diesel,Renault,Megane,7
470000,2017.0,34999,Diesel,BMW,X4,9
39000,2005.0,249999,Diesel,Peugeot,Partner,6
78000,2007.0,139999,Diesel,Mitsubishi,pajero,11
260000,2012.0,109999,Diesel,BMW,Serie 5,8
23000,2010.0,4999,Essence,Renault,19,6
68000,2009.0,119999,Essence,Volkswagen,Polo,7
99000,2015.0,44999,Diesel,Hyundai,i 20,6
165000,2015.0,14999,Diesel,Renault,CAPTUR,6
105000,2013.0,129999,Diesel,Peugeot,308,7
64000,2009.0,179999,Diesel,Citroen,Berlingo,6
115000,2015.0,109999,Diesel,Peugeot,208,6
79000,2010.0,149999,Diesel,Ssangyong,Rexton,11
56000,2011.0,89999,Essence,Hyundai,i 10,6
245000,2013.0,99999,Diesel,Mercedes-Benz,Classe A,6
140000,2014.0,94999,Diesel,Chevrolet,Cruze,8
120000,2012.0,119999,Diesel,Dacia,Duster,6
95000,2010.0,169999,Essence,Mazda,CX-9,6
68000,2015.0,99999,Essence,Hyundai,i 10,6
77000,2011.0,129999,Diesel,Dacia,Sandero,7
90000,2006.0,249999,Diesel,Volkswagen,Jetta,8
185400,2016.0,54999,Diesel,Citroen,DS4,6
65000,2013.0,99999,Essence,Renault,Clio,7
32000,2001.0,189999,Essence,Renault,Clio,8
70000,2007.0,249999,Essence,Mazda,CX-9,6
72000,2006.0,44999,Diesel,Peugeot,307,6
92000,2006.0,249999,Diesel,Volkswagen,GOLF 5,6
50000,2009.0,159999,Essence,Hyundai,i 10,6
163000,2010.0,109999,Essence,Mercedes-Benz,Classe E,17
47000,2002.0,14999,Essence,Renault,Clio,6
85000,2003.0,249999,Diesel,Hyundai,Santa Fe,6
53000,2007.0,129999,Essence,Opel,Corsa,6
87000,2002.0,299999,Diesel,Volkswagen,Passat,6
132000,2012.0,94999,Diesel,Ford,Focus,6
33000,1998.0,179999,Essence,Toyota,Tercel,6
77000,2001.0,189999,Diesel,Volkswagen,GOLF 4,8
98000,2003.0,249999,Diesel,Audi,A3,8
170000,2012.0,44999,Diesel,Honda,CR-V,6
25000,1995.0,79999,Essence,Seat,Ibiza,6
48000,2003.0,199999,Essence,Renault,Clio,6
110000,2011.0,179999,Diesel,Ford,Focus,6
240000,2010.0,84999,Diesel,Mercedes-Benz,Classe E,6
800000,2014.0,129999,Diesel,Land Rover,Range Rover,12
168000,2010.0,199999,Diesel,Mercedes-Benz,220,6
259000,2016.0,14999,Diesel,Ford,Fusion,8
219000,2010.0,129999,Diesel,Audi,Q7,12
103000,2010.0,149999,Diesel,Renault,Kangoo,7
110000,2011.0,149999,Diesel,Ford,Focus,6
29000,1997.0,179999,Essence,Audi,other,9
32000,2004.0,44999,Essence,Honda,Vigor,6
145000,2008.0,109999,Diesel,BMW,Serie 3,8
75000,2014.0,119999,Diesel,Dacia,Sandero,6
57000,2010.0,19999,Diesel,Dacia,Logan,6
48000,2008.0,14999,Essence,Kia,Picanto,6
168000,2012.0,79999,Diesel,Mercedes-Benz,Classe B,6
37000,2011.0,29999,Essence,mini,cabrio,6
22000,1999.0,49999,Essence,Daewoo,Lanos,6
125000,2016.0,64999,Diesel,Hyundai,Accent,6
58000,2012.0,14999,Diesel,Citroen,Berlingo,6
29500,2000.0,149999,Essence,Daewoo,Lanos,9
55000,2007.0,19999,Diesel,Renault,Kangoo,6
195000,2016.0,49999,Diesel,Kia,Sportage,8
150000,2008.0,149999,Diesel,Hyundai,Santa Fe,6
40000,2004.0,249999,Essence,Opel,Vectra,13
48000,2008.0,159999,Diesel,Dacia,Logan,7
39000,1998.0,29999,Diesel,Peugeot,205,7
72000,1999.0,94999,Diesel,BMW,other,8
89000,2008.0,94999,Essence,Nissan,Qashqai,11
42000,2005.0,149999,Essence,Peugeot,407,11
117000,2009.0,169999,Diesel,Citroen,C5,8
37000,2005.0,139999,Essence,Fiat,Palio,6
52000,2006.0,24999,Diesel,Peugeot,Partner,7
205000,2013.0,179999,Diesel,Mercedes-Benz,Classe C,6
72000,2014.0,139999,Essence,Hyundai,i 10,6
330000,2016.0,24999,Diesel,Jeep,Grand Cherokee,6
139000,2012.0,129999,Diesel,Volvo,S60,8
125000,2016.0,29999,Diesel,Peugeot,Tepee,6
299000,2015.0,39999,Diesel,Mercedes-Benz,Classe E,9
94000,2008.0,199999,Diesel,Toyota,Corolla,5
105000,2008.0,159999,Diesel,Volkswagen,GOLF 5,6
100000,1996.0,49999,Diesel,Ford,Transit,6
74000,2012.0,109999,Essence,Renault,Clio,7
189000,2011.0,139999,Diesel,Jaguar,XF,6
108000,2012.0,189999,Diesel,Peugeot,Tepee,6
105000,2008.0,69999,Essence,Honda,CR-V,6
66000,2005.0,249999,Diesel,Renault,Megane,6
125000,2013.0,84999,Diesel,Renault,Clio,6
85000,2013.0,109999,Diesel,Dacia,Dokker,6
120000,2013.0,109999,Diesel,Dacia,Duster,6
250000,2012.0,129999,Diesel,Mitsubishi,outlander,6
78000,2013.0,109999,Diesel,Dacia,Dokker,6
60000,2006.0,249999,Diesel,Kia,Carens,6
135000,2010.0,179999,Essence,Audi,A4,6
25000,2000.0,9999,Essence,Renault,19,6
53000,2001.0,4999,Diesel,Peugeot,306,6
50000,2009.0,24999,Essence,Hyundai,i 10,6
90000,2001.0,34999,Diesel,Ford,Transit,6
155000,2012.0,119999,Essence,BMW,Serie 1,8
190000,2009.0,109999,Diesel,Toyota,Prado,11
175000,2007.0,249999,Diesel,BMW,X5,11
85000,2005.0,109999,Essence,Mercedes-Benz,Classe B,8
79000,2007.0,179999,Diesel,Ford,Mondeo,6
126000,2015.0,109999,Diesel,Peugeot,308,6
190000,2016.0,34999,Diesel,Skoda,Yeti,6
128500,2016.0,24999,Diesel,Peugeot,208,6
143000,2015.0,89999,Diesel,Renault,Megane,6
24000,2008.0,109999,Essence,Chery,QQ,6
43000,1994.0,4999,Diesel,Renault,Clio,6
85000,2008.0,169999,Essence,Volkswagen,Passat,11
59000,2011.0,109999,Essence,Peugeot,206,6
180000,2010.0,119999,Diesel,BMW,Serie 3,6
43000,2005.0,299999,Essence,Renault,Clio,6
80000,2004.0,249999,Diesel,Volkswagen,Passat,6
129000,2013.0,169999,Diesel,Toyota,Avensis,8
76000,2013.0,39999,Essence,Hyundai,i 10,6
97000,2006.0,199999,Diesel,BMW,X5,11
23000,1997.0,249999,Essence,Fiat,Uno,6
87000,2010.0,159999,Diesel,Citroen,C4,6
75000,1992.0,189999,Diesel,Mercedes-Benz,Classe S,6
86000,2012.0,84999,Diesel,Peugeot,206+,6
36000,1997.0,299999,Diesel,Renault,Laguna,6
142000,2010.0,119999,Diesel,Mercedes-Benz,Classe B,8
57000,2011.0,119999,Essence,Hyundai,i 10,6
113000,2005.0,189999,Diesel,BMW,Serie 3,6
50000,2003.0,14999,Diesel,Kia,Carens,8
97000,2008.0,149999,Diesel,Toyota,VERSO,6
100000,2004.0,39999,Essence,Chrysler,300M,6
38000,1998.0,159999,Diesel,Volkswagen,Polo,8
112000,2014.0,99999,Diesel,Peugeot,208,6
108000,2013.0,109999,Diesel,Peugeot,308,6
32000,2001.0,189999,Essence,Fiat,Siena,7
66000,2013.0,69999,Essence,Peugeot,206,6
31000,1999.0,199999,Essence,Fiat,Palio,6
320000,2013.0,94999,Diesel,BMW,Serie 5,8
57000,2004.0,139999,Diesel,Renault,Kangoo,6
85000,2008.0,179999,Diesel,Kia,Sportage,8
45000,1998.0,149999,Diesel,BMW,Serie 5,6
45000,2006.0,139999,Essence,Renault,Laguna,6
89000,2010.0,149999,Diesel,Alfa Romeo,147,8
135000,2008.0,159999,Diesel,Toyota,RAV 4,9
125000,2016.0,74999,Diesel,Renault,Clio,6
59000,2012.0,99999,Diesel,Peugeot,Bipper,6
55000,1999.0,249999,Diesel,Hyundai,GALLOPER,10
179000,2009.0,249999,Diesel,Mercedes-Benz,Classe E,12
200000,2013.0,119999,Diesel,Volkswagen,Caddy,6
125000,2011.0,109999,Diesel,Ford,Focus,6
224000,2011.0,189999,Diesel,BMW,X3,6
530000,2014.0,54999,Diesel,Maserati,other,12
85000,2001.0,129999,Diesel,Mercedes-Benz,Classe S,12
175000,2006.0,159999,Diesel,Land Rover,Range Rover Sport,12
100000,2011.0,139999,Diesel,Chevrolet,Cruze,6
175000,2008.0,129999,Diesel,Volkswagen,Tiguan,6
112000,2011.0,169999,Diesel,Opel,Insignia,6
32000,2002.0,179999,Essence,Honda,Accord,11
99000,2010.0,139999,Diesel,Mazda,PREMACY,9
160000,2007.0,79999,Essence,BMW,CABRIOLET,17
69000,2014.0,89999,Essence,Hyundai,i 10,6
78000,2006.0,179999,Diesel,Hyundai,Tucson,8
177000,2014.0,119999,Diesel,Ford,Kuga,8
145000,2006.0,249999,Essence,Mercedes-Benz,Classe S,6
69000,2007.0,189999,Essence,Honda,Civic,6
420000,2012.0,74999,Diesel,BMW,X5,6
52000,2011.0,99999,Essence,Suzuki,Celerio,6
23000,2002.0,84999,Diesel,Fiat,Uno,6
67000,2008.0,179999,Diesel,Dacia,Logan,6
95000,2002.0,139999,Diesel,Audi,Allroad,10
26000,2000.0,169999,Essence,Daewoo,other,11
135000,2014.0,14999,Diesel,Volkswagen,Caddy,6
90000,2008.0,159999,Diesel,Hyundai,Tucson,6
51000,2003.0,249999,Essence,Peugeot,307,6
79000,2011.0,139999,Essence,Mazda,5,8
182000,2016.0,29999,Diesel,Renault,Megane,6
80000,2009.0,129999,Essence,Ford,Mondeo,6
76000,2003.0,199999,Diesel,Volkswagen,Passat,8
570000,2017.0,14999,Diesel,BMW,Serie 5,12
110000,2007.0,169999,Diesel,BMW,Serie 3,8
118000,2013.0,64999,Diesel,Renault,Clio,6
152000,2013.0,109999,Diesel,Mitsubishi,L200,6
250000,2015.0,99999,Diesel,Volkswagen,Tiguan,6
110000,2011.0,119999,Diesel,Hyundai,Accent,6
75000,2013.0,159999,Essence,Renault,Clio,7
52000,2004.0,179999,Essence,Honda,Accord,6
700000,2010.0,74999,Diesel,Dacia,Logan,6
49000,2011.0,99999,Essence,Suzuki,Celerio,6
99000,2001.0,29999,Diesel,Toyota,Hilux,6
140000,2014.0,74999,Diesel,Citroen,C4,6
85000,2014.0,89999,Diesel,Fiat,Doblo,5
120000,2011.0,199999,Diesel,Volkswagen,GOLF 5,8
88000,2010.0,119999,Diesel,Ford,Fiesta,6
113000,2011.0,129999,Diesel,Renault,Megane,6
64000,2012.0,119999,Essence,Hyundai,i 10,6
91000,2015.0,99999,Diesel,Fiat,Doblo,6
78000,2010.0,59999,Essence,Alfa Romeo,159,11
90000,2002.0,139999,Diesel,Toyota,Land Cruiser,17
219000,2011.0,189999,Diesel,BMW,Serie 5,6
99000,2015.0,64999,Essence,Fiat,500,6
85000,2009.0,159999,Diesel,Renault,Megane,6
52000,2011.0,34999,Essence,Dacia,Logan,6
103000,2010.0,159999,Diesel,Dodge,Caliber,8
44000,2003.0,139999,Essence,Honda,Jazz,6
102000,2007.0,109999,Diesel,Volkswagen,GOLF 5,6
102000,2007.0,109999,Diesel,Volkswagen,GOLF 5,6
59000,1997.0,249999,Diesel,BMW,M5,6
58000,2006.0,4999,Diesel,Renault,Clio,6
75000,2005.0,299999,Diesel,BMW,Serie 7,6
103000,2014.0,109999,Diesel,Fiat,Bravo,6
145000,2015.0,69999,Diesel,Ford,Focus,6
69000,2007.0,129999,Diesel,Ssangyong,Kyron,8
105000,2006.0,129999,Diesel,Hyundai,Santa Fe,10
110000,2005.0,139999,Diesel,Mercedes-Benz,Classe E,11
87000,2005.0,249999,Diesel,Volkswagen,GOLF 5,6
145000,2015.0,79999,Diesel,Peugeot,308,6
140000,2014.0,79999,Diesel,Peugeot,2008,6
32000,1999.0,119999,Essence,Renault,Twingo,6
32000,1993.0,74999,Diesel,Citroen,C15,6
40000,2008.0,169999,Essence,Toyota,Aygo,6
125000,2010.0,49999,Essence,Volkswagen,Tiguan,11
128000,2013.0,39999,Diesel,Fiat,500,5
88000,2010.0,169999,Diesel,Renault,Kangoo,6
190000,2006.0,139999,Diesel,Mercedes-Benz,CLASSE ML,12
120000,2012.0,69999,Diesel,Seat,Leon,6
53000,2007.0,159999,Diesel,Dacia,Logan,6
98000,2009.0,179999,Diesel,Fiat,Bravo,6
43000,2002.0,249999,Essence,Peugeot,206,6
85000,2004.0,249999,Diesel,Volkswagen,Passat,8
195000,2014.0,69999,Diesel,Volkswagen,GOLF 7,8
73000,2010.0,189999,Diesel,Hyundai,Accent,6
73000,2010.0,189999,Diesel,Hyundai,Accent,6
35000,1998.0,169999,Diesel,Peugeot,306,6
47000,2010.0,139999,Essence,Renault,Symbol,6
35000,2001.0,4999,Diesel,Fiat,Uno,6
50000,2006.0,149999,Essence,Mazda,6,11
340000,2013.0,9999,Diesel,Mercedes-Benz,Classe A,6
350000,2012.0,74999,Diesel,Land Rover,Range Rover Sport,12
100000,2008.0,109999,Essence,Honda,Accord,11
79000,2011.0,79999,Essence,Renault,Clio,6
69000,2010.0,119999,Diesel,Dacia,Sandero,6
235000,2013.0,74999,Diesel,Citroen,DS5,6
127000,2013.0,139999,Diesel,Mitsubishi,L200,6
72000,2008.0,199999,Diesel,Peugeot,407,6
120000,2013.0,119999,Diesel,Citroen,C4,6
75000,2010.0,159999,Diesel,Suzuki,SX4,6
230000,2014.0,74999,Diesel,Honda,Accord,9
68000,2006.0,299999,Diesel,Opel,Astra,6
290000,2001.0,29999,Essence,Renault,Clio,6
98000,2012.0,94999,Diesel,Peugeot,207,6
650000,2015.0,109999,Diesel,Land Rover,Range Rover Sport,12
83000,2011.0,94999,Diesel,Citroen,C3,6
77000,2012.0,149999,Diesel,Dacia,Sandero,6
65000,2013.0,64999,Essence,Hyundai,i 10,6
96000,2013.0,84999,Diesel,Peugeot,208,6
185000,2013.0,109999,Diesel,Volkswagen,GOLF 7,8
145000,2016.0,64999,Diesel,Renault,Megane,6
167000,2014.0,64999,Diesel,Renault,Latitude,8
130000,2014.0,54999,Diesel,Volkswagen,Polo,6
70000,2005.0,159999,Diesel,Citroen,C4,7
120000,2015.0,9999,Diesel,Volkswagen,Polo,6
65000,2008.0,109999,Essence,Peugeot,308,6
133000,2009.0,149999,Diesel,Volkswagen,Touareg,10
43000,1993.0,299999,Diesel,Renault,R19,7
54000,1999.0,349999,Diesel,Mercedes-Benz,220,6
168000,2007.0,199999,Diesel,Mercedes-Benz,Classe C,8
106000,2010.0,199999,Diesel,Skoda,Octavia,6
35000,2003.0,199999,Essence,Citroen,XSARA,8
55000,2010.0,14999,Essence,Dacia,Dokker,8
76000,2001.0,299999,Diesel,Volkswagen,GOLF 4,6
48000,2009.0,64999,Diesel,Suzuki,Grand Vitara,6
69000,2006.0,179999,Essence,Honda,Accord,6
43000,1996.0,159999,Essence,Mercedes-Benz,220,11
60000,2005.0,139999,Essence,Mazda,3,9
50000,2010.0,9999,Essence,Dacia,Logan,6
59000,2008.0,94999,Essence,Kia,Picanto,6
40000,2000.0,349999,Diesel,Fiat,Palio,6
59000,2007.0,129999,Essence,Fiat,Punto,7
77000,2008.0,159999,Diesel,Peugeot,307,6
65000,2013.0,84999,Essence,Dacia,Logan,8
48000,2003.0,249999,Essence,Honda,BOSS,6
380000,2014.0,54999,Diesel,Land Rover,Range Rover Evoque,9
115500,2009.0,149999,Diesel,Citroen,C5,6
230000,2014.0,69999,Diesel,Hyundai,Santa Fe,9
54000,2009.0,89999,Essence,Kia,Picanto,6
207000,2015.0,119999,Diesel,Volkswagen,PASSAT CC,8
190000,2010.0,189999,Diesel,Audi,A5,11
132000,2007.0,129999,Diesel,Audi,Q7,11
59000,2000.0,249999,Diesel,Volkswagen,GOLF 4,6
58000,2012.0,159999,Essence,Hyundai,i 10,6
